Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-04-02,Investment (SIP),1400,0.07,16.181,86.5155,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-04-09,Investment (SIP),1400,0.07,15.542,90.0737,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-04-16,Investment (SIP),1400,0.07,15.309,91.4449,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-04-23,Investment (SIP),1400,0.07,15.371,91.0785,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-04-30,Investment (SIP),1400,0.07,15.335,91.2902,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-05-07,Investment (SIP),1400,0.07,15.249,91.8067,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-05-14,Investment (SIP),1400,0.07,15.492,90.3636,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-05-21,Investment (SIP),1400,0.07,15.449,90.614,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-05-29,Investment (SIP),1400,0.07,15.545,90.0589,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-06-04,Investment (SIP),1400,0.07,15.614,89.6595,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-06-11,Investment (SIP),1400,0.07,15.821,88.484,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-06-18,Investment (SIP),1400,0.07,15.465,90.522,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-06-25,Investment (SIP),1400,0.07,15.605,89.7127,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-07-02,Investment (SIP),1400,0.07,15.407,90.8648,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-07-09,Investment (SIP),1400,0.07,15.497,90.3358,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-07-16,Investment (SIP),1400,0.07,15.379,91.0281,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-07-23,Investment (SIP),1400,0.07,15.589,89.8009,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-07-30,Investment (SIP),1400,0.07,15.326,91.3427,92.3269,2026-08-07
Pai,122639,INF879O01027/-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,2026-08-06,Investment (SIP),1400,0.07,15.166,92.3083,92.3269,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-01-03,Investment,25000,1.25,1268.9,19.7011,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-02-02,Investment,15000,0.75,746.324,20.0975,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-03-02,Investment,20000,1,1111.23,17.9971,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-04-01,Investment,40000,2,1885.76,21.2106,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-08-01,Investment,10000,0.5,478.768,20.8859,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-11-01,Investment,5000,0.25,219.066,22.823,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-12-05,Investment (SIP),1250,0.06,53.049,23.5618,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-12-13,Investment (SIP),1250,0.06,53.279,23.4604,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-12-19,Investment (SIP),1250,0.06,53.402,23.4063,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2022-12-26,Investment (SIP),1250,0.06,55.771,22.412,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-01-02,Investment (SIP),1250,0.06,54.066,23.1187,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-01-09,Investment (SIP),1250,0.06,54.181,23.0696,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-01-16,Investment (SIP),1250,0.06,55.153,22.663,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-01-23,Investment (SIP),1250,0.06,54.944,22.7493,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-01-30,Investment (SIP),1250,0.06,57.565,21.7135,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-02-06,Investment (SIP),1250,0.06,57.46,21.7531,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-02-13,Investment (SIP),1250,0.06,57.337,21.7999,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-02-20,Investment (SIP),1250,0.06,57.17,21.8637,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-02-27,Investment (SIP),1250,0.06,58.888,21.2256,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-03-06,Investment (SIP),1250,0.06,57.344,21.7974,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-03-13,Investment (SIP),1250,0.06,59.495,21.0092,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-03-20,Investment (SIP),1250,0.06,60.514,20.6553,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-03-27,Investment (SIP),1250,0.06,60.857,20.5389,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-04-05,Investment (SIP),1250,0.06,58.802,21.2567,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-04-11,Investment (SIP),2500,0.13,116.203,21.513,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-04-17,Investment (SIP),2500,0.13,115.775,21.5924,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-04-25,Investment (SIP),2500,0.13,115.327,21.6764,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-05-02,Investment (SIP),1250,0.06,56.216,22.2344,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-05-08,Investment (SIP),1250,0.06,55.82,22.3922,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-05-15,Investment (SIP),1250,0.06,55.556,22.4988,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-05-22,Investment (SIP),1250,0.06,55.993,22.323,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-05-29,Investment (SIP),1250,0.06,55.523,22.5122,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-06-07,Investment (SIP),1250,0.06,54.835,22.7946,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-06-12,Investment (SIP),1250,0.06,54.745,22.8322,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-06-19,Investment (SIP),1250,0.06,53.665,23.2915,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-06-26,Investment (SIP),1250,0.06,53.897,23.1913,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-07-03,Investment (SIP),1250,0.06,51.946,24.0622,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-07-03,Investment,70000,3.5,2908.98,24.0622,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-07-10,Investment (SIP),1250,0.06,51.854,24.1051,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-07-17,Investment (SIP),1250,0.06,50.765,24.6222,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-07-24,Investment (SIP),1250,0.06,50.116,24.9409,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-07-31,Investment (SIP),1250,0.06,48.666,25.6841,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-08-07,Investment (SIP),1250,0.06,48.441,25.8031,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-08-14,Investment (SIP),1250,0.06,48.507,25.7683,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-08-22,Investment (SIP),1250,0.06,48.654,25.6905,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-08-28,Investment (SIP),1250,0.06,49.152,25.4303,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-09-04,Investment (SIP),1250,0.06,47.931,26.0778,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-09-11,Investment (SIP),1250,0.06,46.36,26.9616,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-09-18,Investment (SIP),1250,0.06,47.15,26.5097,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-09-25,Investment (SIP),1250,0.06,48.011,26.0343,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-10-03,Investment (SIP),1250,0.06,47.613,26.2518,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-10-09,Investment (SIP),1250,0.06,48.777,25.6254,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-10-16,Investment (SIP),1250,0.06,47.231,26.4643,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-10-23,Investment (SIP),1250,0.06,49.65,25.175,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-10-30,Investment (SIP),1250,0.06,49.136,25.4385,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-11-06,Investment (SIP),1250,0.06,48.29,25.8843,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-11-13,Investment (SIP),1250,0.06,47.201,26.4812,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-11-20,Investment (SIP),1000,0.05,37.616,26.5831,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-11-28,Investment (SIP),1000,0.05,37.288,26.817,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-12-04,Investment (SIP),1000,0.05,36.232,27.5984,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-12-11,Investment (SIP),1000,0.05,35.357,28.2816,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-12-18,Investment (SIP),1000,0.05,34.422,29.0501,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2023-12-26,Investment (SIP),1000,0.05,34.871,28.676,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-01-01,Investment (SIP),1000,0.05,33.906,29.4918,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-01-08,Investment (SIP),1000,0.05,33.633,29.731,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-01-15,Investment (SIP),1000,0.05,32.364,30.8973,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-01-23,Investment (SIP),1000,0.05,33.767,29.6128,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-01-29,Investment (SIP),1000,0.05,32.587,30.6854,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-02-07,Investment (SIP),1000,0.05,31.081,32.1728,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-02-12,Investment (SIP),1000,0.05,31.442,31.8033,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-02-19,Investment (SIP),1000,0.05,30.437,32.8534,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-02-26,Investment (SIP),0,0,0,0,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-02-28,Investment,1000,0.05,30.517,32.7674,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-03-05,Investment,1000,0.05,30.157,33.1581,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-03-06,Investment (SIP),1000,0.05,30.186,33.126,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-03-11,Investment (SIP),0,0,0,0,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-03-18,Investment (SIP),0,0,0,0,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-03-20,Investment (SIP),1000,0.05,31.891,31.3557,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-03-27,Investment (SIP),1000,0.05,31.301,31.9463,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-04-03,Investment (SIP),1000,0.05,30.477,32.8104,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-04-10,Investment (SIP),1000,0.05,30.27,33.0347,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-04-18,Investment (SIP),1000,0.05,30.692,32.5803,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-04-24,Investment (SIP),1000,0.05,30.075,33.2486,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-05-02,Investment,1000,0.05,29.866,33.4807,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-05-07,Investment (SIP),1000,0.05,30.465,32.8231,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-05-13,Investment (SIP),1000,0.05,30.694,32.5775,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-05-21,Investment (SIP),1000,0.05,29.287,34.1429,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-05-27,Investment (SIP),1000,0.05,28.666,34.8827,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-06-04,Investment (SIP),1000,0.05,29.719,33.6471,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-06-10,Investment (SIP),1000,0.05,28.007,35.7033,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-06-18,Investment (SIP),1000,0.05,27.669,36.1399,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-06-24,Investment (SIP),1000,0.05,28.203,35.4558,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-07-02,Investment (SIP),1000,0.05,27.621,36.203,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-07-08,Investment (SIP),1000,0.05,27.073,36.9359,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-07-15,Investment (SIP),1000,0.05,26.491,37.7462,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-07-22,Investment (SIP),1000,0.05,26.32,37.9922,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-07-29,Investment (SIP),1000,0.05,25.335,39.4698,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-08-06,Investment (SIP),1000,0.05,26.019,38.432,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-08-12,Investment (SIP),1000,0.05,25.778,38.7905,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-08-19,Investment (SIP),1000,0.05,25.803,38.7539,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-08-26,Investment (SIP),1000,0.05,25.18,39.7128,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-09-02,Investment (SIP),1000,0.05,24.985,40.0218,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-09-09,Investment (SIP),1000,0.05,25.178,39.7156,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-09-16,Investment (SIP),1000,0.05,25.166,39.7339,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-09-23,Investment (SIP),1000,0.05,25.069,39.8875,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-09-30,Investment (SIP),1000,0.05,25.228,39.6364,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-10-08,Investment (SIP),1250,0.06,32.385,38.5968,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-10-14,Investment (SIP),1250,0.06,32.076,38.9686,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-10-21,Investment (SIP),1250,0.06,33.171,37.6814,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-10-28,Investment (SIP),1250,0.06,34.235,36.5111,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-11-05,Investment (SIP),1250,0.06,33.913,36.857,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-11-11,Investment (SIP),1250,0.06,34.339,36.4003,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-11-18,Investment (SIP),1250,0.06,35.151,35.5591,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-11-25,Investment (SIP),1250,0.06,34.725,35.995,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-12-02,Investment (SIP),1250,0.06,33.953,36.8139,42.537,2026-08-07
Pai,148564,INF966L01AD4/-,Quant ESG Integration Strategy Fund - Growth Option - Direct Plan,2024-12-09,Investment (SIP),1250,0.06,34.25,36.4943,42.537,2026-08-07
