Id,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Purchase Exchange Currencies,Type,Accounting,Accounting Execution Ids,Notes,OutgoingCashLink        
4318,Saatvik Green Energy Ltd,SAATVIKGL,NSI,India Stocks,INR,6,338.05,0,2026-03-12 GMT+0530,17:04:00,,,Sell,FIFO,,,
4319,Saatvik Green Energy Ltd,SAATVIKGL,NSI,India Stocks,INR,50,338.45,41.87,2026-03-12 GMT+0530,17:04:00,,,Sell,FIFO,,,
4320,Saatvik Green Energy Ltd,SAATVIKGL,NSI,India Stocks,INR,5,362.45,0,2026-03-24 GMT+0530,13:38:00,,,Buy,,,,
4321,Saatvik Green Energy Ltd,SAATVIKGL,NSI,India Stocks,INR,45,362.4,21.8,2026-03-24 GMT+0530,13:38:00,,,Buy,,,,
4322,Sai Life Sciences Limited,SAILIFE,NSI,India Stocks,INR,,,,,,,,,,,,
4323,Sai Life Sciences Limited,SAILIFE,NSI,India Stocks,INR,19,916.85,21.07,2026-02-10 GMT+0530,21:31:00,,,Buy,,,,
4324,Sai Life Sciences Limited,SAILIFE,NSI,India Stocks,INR,31,971,49.31,2026-04-20 GMT+0530,16:50:00,,,Buy,,,,
4325,Sai Life Sciences Limited,SAILIFE,NSI,India Stocks,INR,1,971.35,0,2026-04-20 GMT+0530,16:51:00,,,Buy,,,,
4326,Sai Life Sciences Limited,SAILIFE,NSI,India Stocks,INR,10,971.3,0,2026-04-20 GMT+0530,16:51:00,,,Buy,,,,
4327,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,,,,,,,,,,,,
4328,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,12,564.75,0,2026-02-10 GMT+0530,21:37:00,,,Buy,,,,
4329,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,7,565,0,2026-02-10 GMT+0530,21:38:00,,,Buy,,,,
4330,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,15,564.95,0,2026-02-10 GMT+0530,21:38:00,,,Buy,,,,
4331,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,14,564.85,0,2026-02-10 GMT+0530,21:38:00,,,Buy,,,,
4332,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,27,564.9,49.95,2026-02-10 GMT+0530,21:38:00,,,Buy,,,,
4333,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,16,517.65,0,2026-03-12 GMT+0530,17:37:00,,,Sell,FIFO,,,
4334,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,22,517.55,55.62,2026-03-12 GMT+0530,17:37:00,,,Sell,FIFO,,,
4335,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,4,517.7,0,2026-03-12 GMT+0530,17:38:00,,,Sell,FIFO,,,
4336,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,18,518,0,2026-03-12 GMT+0530,17:38:00,,,Sell,FIFO,,,
4337,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,15,517.6,0,2026-03-12 GMT+0530,17:38:00,,,Sell,FIFO,,,
4338,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,206,584.15,142.84,2026-04-20 GMT+0530,16:58:00,,,Buy,,,,
4339,Tembo Global Ind Ltd,TEMBO,NSI,India Stocks,INR,10,1,0,2026-08-05 GMT+0530,14:54:00,,,Split,,,,
4340,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,,,,,,,,,,,,
4341,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,100,842.45,100.4,2026-02-11 GMT+0530,17:07:00,,,Buy,,,,
4342,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,34,750.65,0,2026-03-12 GMT+0530,16:35:00,,,Sell,FIFO,,,
4343,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,11,751,0,2026-03-12 GMT+0530,16:35:00,,,Sell,FIFO,,,
4344,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,8,750.85,0,2026-03-12 GMT+0530,16:36:00,,,Sell,FIFO,,,
4345,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,7,750.95,0,2026-03-12 GMT+0530,16:36:00,,,Sell,FIFO,,,
4346,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,40,750.8,93.83,2026-03-12 GMT+0530,16:36:00,,,Sell,FIFO,,,
4347,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,12,739.55,0,2026-03-24 GMT+0530,13:23:00,,,Buy,,,,
4348,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,11,739.5,0,2026-03-24 GMT+0530,13:23:00,,,Buy,,,,
4349,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,22,739.4,0,2026-03-24 GMT+0530,13:23:00,,,Buy,,,,
4350,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,5,739.35,0,2026-03-24 GMT+0530,13:23:00,,,Buy,,,,
4351,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,35,739.65,88.31,2026-03-24 GMT+0530,13:24:00,,,Buy,,,,
4352,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,15,739.6,0,2026-03-24 GMT+0530,13:24:00,,,Buy,,,,
4353,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,19,670,0,2026-05-20 GMT+0530,19:49:00,,,Sell,FIFO,,,
4354,Jyoti Cnc Automation Ltd,JYOTICNC,NSI,India Stocks,INR,81,670.05,84.85,2026-05-20 GMT+0530,19:50:00,,,Sell,FIFO,,,
4355,Edelweiss Fin Serv Ltd,EDELWEISS,NSI,India Stocks,INR,,,,,,,,,,,,
4356,Edelweiss Fin Serv Ltd,EDELWEISS,NSI,India Stocks,INR,100,124.09,14.87,2026-02-11 GMT+0530,17:10:00,,,Buy,,,,
4357,Edelweiss Fin Serv Ltd,EDELWEISS,NSI,India Stocks,INR,92,106.35,26.46,2026-03-12 GMT+0530,14:38:00,,,Sell,FIFO,,,
4358,Edelweiss Fin Serv Ltd,EDELWEISS,NSI,India Stocks,INR,8,106.3,0,2026-03-12 GMT+0530,14:38:00,,,Sell,FIFO,,,
4359,Isgec Heavy Eng Ltd,ISGEC,NSI,India Stocks,INR,,,,,,,,,,,,
4360,Isgec Heavy Eng Ltd,ISGEC,NSI,India Stocks,INR,10,941.7,22.54,2026-02-11 GMT+0530,17:14:00,,,Buy,,,,
4361,Isgec Heavy Eng Ltd,ISGEC,NSI,India Stocks,INR,5,941.8,0,2026-02-11 GMT+0530,17:15:00,,,Buy,,,,
4362,Isgec Heavy Eng Ltd,ISGEC,NSI,India Stocks,INR,5,941.75,0,2026-02-11 GMT+0530,17:15:00,,,Buy,,,,
4363,Isgec Heavy Eng Ltd,ISGEC,NSI,India Stocks,INR,20,916.65,34.03,2026-06-01 GMT+0530,08:48:00,,,Sell,FIFO,,,
4364,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,,,,,,,,,,,,
4365,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,1,11.4,0,2026-02-11 GMT+0530,17:17:00,,,Buy,,,,
4366,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,3540,11.48,136.66,2026-02-11 GMT+0530,17:18:00,,,Buy,,,,
4367,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,2406,11.41,0,2026-02-11 GMT+0530,17:18:00,,,Buy,,,,
4368,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,2139,11.42,0,2026-02-11 GMT+0530,17:18:00,,,Buy,,,,
4369,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,707,11.47,0,2026-02-11 GMT+0530,17:19:00,,,Buy,,,,
4370,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,707,11.46,0,2026-02-11 GMT+0530,17:19:00,,,Buy,,,,
4371,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,500,11.44,0,2026-02-11 GMT+0530,17:19:00,,,Buy,,,,
4372,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,10000,11.21,131.63,2026-03-12 GMT+0530,16:38:00,,,Sell,FIFO,,,
4373,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,646,10.07,0,2026-03-24 GMT+0530,13:27:00,,,Buy,,,,
4374,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,812,10.06,0,2026-03-24 GMT+0530,13:27:00,,,Buy,,,,
4375,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,1,10.04,0,2026-03-24 GMT+0530,13:27:00,,,Buy,,,,
4376,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,6041,10.08,90.01,2026-03-24 GMT+0530,13:28:00,,,Buy,,,,
4377,Jyoti Structures Ltd,JYOTISTRUC,NSI,India Stocks,INR,10000,9.5,112.55,2026-04-01 GMT+0530,20:41:00,,,Buy,,,,
4378,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,,,,,,,,,,,,
4379,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,107,89.78,0,2026-02-11 GMT+0530,17:22:00,,,Buy,,,,
4380,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,103,89.72,0,2026-02-11 GMT+0530,17:23:00,,,Buy,,,,
4381,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,1,89.69,0,2026-02-11 GMT+0530,17:23:00,,,Buy,,,,
4382,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,62,89.77,0,2026-02-11 GMT+0530,17:24:00,,,Buy,,,,
4383,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,727,89.79,106.14,2026-02-11 GMT+0530,17:24:00,,,Buy,,,,
4384,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,36,68.31,0,2026-03-12 GMT+0530,17:11:00,,,Sell,FIFO,,,
4385,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,154,68.37,0,2026-03-12 GMT+0530,17:11:00,,,Sell,FIFO,,,
4386,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,7,68.39,0,2026-03-12 GMT+0530,17:12:00,,,Sell,FIFO,,,
4387,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,190,68.35,86.26,2026-03-12 GMT+0530,17:12:00,,,Sell,FIFO,,,
4388,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,169,68.32,0,2026-03-12 GMT+0530,17:12:00,,,Sell,FIFO,,,
4389,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,166,68.38,0,2026-03-12 GMT+0530,17:12:00,,,Sell,FIFO,,,
4390,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,99,68.4,0,2026-03-12 GMT+0530,17:13:00,,,Sell,FIFO,,,
4391,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,94,68.41,0,2026-03-12 GMT+0530,17:13:00,,,Sell,FIFO,,,
4392,Servotech Ren Pow Sys Ltd,SERVOTECH,NSI,India Stocks,INR,85,68.36,0,2026-03-12 GMT+0530,17:13:00,,,Sell,FIFO,,,
4393,Sepc Limited,SEPC,NSI,India Stocks,INR,,,,,,,,,,,,
4394,Sepc Limited,SEPC,NSI,India Stocks,INR,3708,10.18,60.79,2026-02-11 GMT+0530,17:26:00,,,Buy,,,,
4395,Sepc Limited,SEPC,NSI,India Stocks,INR,1292,10.17,0,2026-02-11 GMT+0530,17:27:00,,,Buy,,,,
4396,Sepc Limited,SEPC,NSI,India Stocks,INR,3063,6.44,48.98,2026-03-12 GMT+0530,17:09:00,,,Sell,FIFO,,,
4397,Sepc Limited,SEPC,NSI,India Stocks,INR,1937,6.43,0,2026-03-12 GMT+0530,17:09:00,,,Sell,FIFO,,,
4398,Sepc Limited,SEPC,NSI,India Stocks,INR,2003,7.95,18.65,2026-05-25 GMT+0530,23:50:00,,,Buy,,,,
4399,Sepc Limited,SEPC,NSI,India Stocks,INR,2003,6.31,28.55,2026-06-11 GMT+0530,19:11:00,,,Sell,FIFO,,,
4400,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,,,,,,,,,,,,
4401,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,1,323.9,0,2026-02-11 GMT+0530,19:39:00,,,Buy,,,,
4402,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,2,324.15,0,2026-02-11 GMT+0530,19:40:00,,,Buy,,,,
4403,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,15,324.75,0,2026-02-11 GMT+0530,19:40:00,,,Buy,,,,
4404,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,32,324.7,38.91,2026-02-11 GMT+0530,19:41:00,,,Buy,,,,
4405,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,30,323.85,0,2026-02-11 GMT+0530,19:41:00,,,Buy,,,,
4406,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,2,324.3,0,2026-02-11 GMT+0530,19:41:00,,,Buy,,,,
4407,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,6,324.65,0,2026-02-11 GMT+0530,19:42:00,,,Buy,,,,
4408,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,6,324.6,0,2026-02-11 GMT+0530,19:42:00,,,Buy,,,,
4409,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,6,324.5,0,2026-02-11 GMT+0530,19:42:00,,,Buy,,,,
4410,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,54,383.65,55.53,2026-06-08 GMT+0530,10:29:00,,,Sell,FIFO,,,
4411,Ram Ratna Wires Limited,RAMRAT,NSI,India Stocks,INR,46,383.6,0,2026-06-08 GMT+0530,10:31:00,,,Sell,FIFO,,,
4412,Indegene Limited,INDGN,NSI,India Stocks,INR,,,,,,,,,,,,
4413,Indegene Limited,INDGN,NSI,India Stocks,INR,20,500.85,12.39,2026-02-18 GMT+0530,20:06:00,,,Buy,,,,
4414,Indegene Limited,INDGN,NSI,India Stocks,INR,3,487.15,1.52,2026-02-23 GMT+0530,20:16:00,,,Buy,,,,
4415,Indegene Limited,INDGN,NSI,India Stocks,INR,1,523.1,0,2026-05-27 GMT+0530,11:24:00,,,Buy,,,,
4416,Indegene Limited,INDGN,NSI,India Stocks,INR,2,523,0,2026-05-27 GMT+0530,11:25:00,,,Buy,,,,
4417,Indegene Limited,INDGN,NSI,India Stocks,INR,19,523.05,13.94,2026-05-27 GMT+0530,11:25:00,,,Buy,,,,
4418,Vishnu Chemicals Limited,VISHNU,NSI,India Stocks,INR,,,,,,,,,,,,
4419,Vishnu Chemicals Limited,VISHNU,NSI,India Stocks,INR,19,515.5,11.16,2026-02-18 GMT+0530,20:25:00,,,Buy,,,,
4420,Vishnu Chemicals Limited,VISHNU,NSI,India Stocks,INR,2,516.95,1.07,2026-02-23 GMT+0530,20:29:00,,,Buy,,,,
4421,Fractal Analytics Limited,FRACTAL,NSI,India Stocks,INR,,,,,,,,,,,,
4422,Fractal Analytics Limited,FRACTAL,NSI,India Stocks,INR,16,900,0,2026-02-13 GMT+0530,18:59:00,,,Buy,,,,
4423,Thermax Ltd,THERMAX,NSI,India Stocks,INR,,,,,,,,,,,,
4424,Thermax Ltd,THERMAX,NSI,India Stocks,INR,9,3953.2,41.91,2026-04-15 GMT+0530,20:41:00,,,Buy,,,,
4425,Thermax Ltd,THERMAX,NSI,India Stocks,INR,13,4421.4,68.63,2026-05-20 GMT+0530,20:05:00,,,Buy,,,,
4426,Thermax Ltd,THERMAX,NSI,India Stocks,INR,1,4532.4,5.7,2026-05-22 GMT+0530,14:27:00,,,Buy,,,,
4427,Thermax Ltd,THERMAX,NSI,India Stocks,INR,460,0,0,2026-07-03 GMT+0530,00:36:00,,,Dividend,FIFO,,,
4428,Thermax Ltd,THERMAX,NSI,India Stocks,INR,23,3663.5,102.75,2026-07-31 GMT+0530,13:53:00,,,Sell,FIFO,,,
4429,Ashapura Minechem Ltd,ASHAPURMIN,NSI,India Stocks,INR,,,,,,,,,,,,
4430,Ashapura Minechem Ltd,ASHAPURMIN,NSI,India Stocks,INR,211,615.55,154.78,2026-04-24 GMT+0530,16:08:00,,,Buy,,,,
4431,Care Ratings Limited,CARERATING,NSI,India Stocks,INR,,,,,,,,,,,,
4432,Care Ratings Limited,CARERATING,NSI,India Stocks,INR,6,1636.4,11.26,2026-04-20 GMT+0530,16:10:00,,,Buy,,,,
4433,Care Ratings Limited,CARERATING,NSI,India Stocks,INR,84,0,0,2026-06-25 GMT+0530,11:07:00,,,Dividend,FIFO,,,
4434,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,,,,,,,,,,,,
4435,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,130,131.91,37.85,2026-04-20 GMT+0530,16:22:00,,,Buy,,,,
4436,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,2,132,0,2026-04-20 GMT+0530,16:23:00,,,Buy,,,,
4437,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,28,131.99,0,2026-04-20 GMT+0530,16:23:00,,,Buy,,,,
4438,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,31,131.92,0,2026-04-20 GMT+0530,16:23:00,,,Buy,,,,
4439,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,48,132.05,0,2026-04-20 GMT+0530,16:24:00,,,Buy,,,,
4440,Gk Energy Limited,GKENERGY,NSI,India Stocks,INR,1,132.03,0,2026-04-20 GMT+0530,16:24:00,,,Buy,,,,
4441,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,,,,,,,,,,,,
4442,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,11,2177.3,0,2026-04-20 GMT+0530,16:26:00,,,Buy,,,,
4443,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,27,2177.7,292.62,2026-04-20 GMT+0530,16:27:00,,,Buy,,,,
4444,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,27,2177.4,0,2026-04-20 GMT+0530,16:27:00,,,Buy,,,,
4445,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,11,2177.5,0,2026-04-20 GMT+0530,16:28:00,,,Buy,,,,
4446,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,11,2177.9,0,2026-04-20 GMT+0530,16:29:00,,,Buy,,,,
4447,Godfrey Phillips India Lt,GODFRYPHLP,NSI,India Stocks,INR,26,2177.8,0,2026-04-20 GMT+0530,16:29:00,,,Buy,,,,
4448,Poonawalla Fincorp Ltd,POONAWALLA,NSI,India Stocks,INR,,,,,,,,,,,,
4449,Poonawalla Fincorp Ltd,POONAWALLA,NSI,India Stocks,INR,18,407.95,8.62,2026-04-20 GMT+0530,16:44:00,,,Buy,,,,
4450,R R Kabel Limited,RRKABEL,NSI,India Stocks,INR,,,,,,,,,,,,
4451,R R Kabel Limited,RRKABEL,NSI,India Stocks,INR,20,1494.2,35.24,2026-04-20 GMT+0530,16:49:00,,,Buy,,,,
4452,R R Kabel Limited,RRKABEL,NSI,India Stocks,INR,110,0,0,2026-06-16 GMT+0530,19:18:00,,,Dividend,FIFO,,,
4453,Tbo Tek Limited,TBOTEK,NSI,India Stocks,INR,,,,,,,,,,,,
4454,Tbo Tek Limited,TBOTEK,NSI,India Stocks,INR,23,1284.7,34.89,2026-04-20 GMT+0530,16:56:00,,,Buy,,,,
4455,Vikram Solar Limited,VIKRAMSOLR,NSI,India Stocks,INR,,,,,,,,,,,,
4456,Vikram Solar Limited,VIKRAMSOLR,NSI,India Stocks,INR,350,231.52,96.06,2026-04-20 GMT+0530,16:59:00,,,Buy,,,,
4457,Vikram Solar Limited,VIKRAMSOLR,NSI,India Stocks,INR,240,181,80.36,2026-07-01 GMT+0530,09:49:00,,,Sell,FIFO,,,
4458,Vikram Solar Limited,VIKRAMSOLR,NSI,India Stocks,INR,110,181.1,0,2026-07-01 GMT+0530,09:50:00,,,Sell,FIFO,,,
4459,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,,,,,,,,,,,,
4460,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,1,39.15,0,2026-05-20 GMT+0530,19:51:00,,,Buy,,,,
4461,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,891,39.16,0,2026-05-20 GMT+0530,19:52:00,,,Buy,,,,
4462,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,1103,39.17,93.68,2026-05-20 GMT+0530,19:53:00,,,Buy,,,,
4463,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,30,40.24,0,2026-05-25 GMT+0530,23:44:00,,,Buy,,,,
4464,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,1550,40.28,0,2026-05-25 GMT+0530,23:45:00,,,Buy,,,,
4465,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,172,40.26,0,2026-05-25 GMT+0530,23:45:00,,,Buy,,,,
4466,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,4704,40.25,481.27,2026-05-25 GMT+0530,23:45:00,,,Buy,,,,
4467,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,3544,40.29,0,2026-05-25 GMT+0530,23:46:00,,,Buy,,,,
4468,Motherson Sumi Wrng Ind L,MSUMI,NSI,India Stocks,INR,6957.1,0,0,2026-07-14 GMT+0530,16:48:00,,,Dividend,FIFO,,,
4469,Affle 3i Limited,AFFLE,NSI,India Stocks,INR,,,,,,,,,,,,
4470,Affle 3i Limited,AFFLE,NSI,India Stocks,INR,11,1445.9,18.5,2026-05-25 GMT+0530,23:37:00,,,Buy,,,,
4471,Hariom Pipe Industries L,HARIOMPIPE,NSI,India Stocks,INR,,,,,,,,,,,,
4472,Hariom Pipe Industries L,HARIOMPIPE,NSI,India Stocks,INR,26,386.75,18.45,2026-05-25 GMT+0530,23:42:00,,,Buy,,,,
4473,Hariom Pipe Industries L,HARIOMPIPE,NSI,India Stocks,INR,15,386.65,0,2026-05-25 GMT+0530,23:42:00,,,Buy,,,,
4474,Sagility Limited,SAGILITY,NSI,India Stocks,INR,,,,,,,,,,,,
4475,Sagility Limited,SAGILITY,NSI,India Stocks,INR,384,41.81,18.78,2026-05-25 GMT+0530,23:48:00,,,Buy,,,,
4476,Solarworld Energy Sol Ltd,SOLARWORLD,NSI,India Stocks,INR,,,,,,,,,,,,
4477,Solarworld Energy Sol Ltd,SOLARWORLD,NSI,India Stocks,INR,45,222.9,18.55,2026-05-25 GMT+0530,23:52:00,,,Buy,,,,
4478,Solarworld Energy Sol Ltd,SOLARWORLD,NSI,India Stocks,INR,26,222.95,0,2026-05-25 GMT+0530,23:53:00,,,Buy,,,,
4479,Dynamic Cables Limited,DYCL,NSI,India Stocks,INR,,,,,,,,,,,,
4480,Dynamic Cables Limited,DYCL,NSI,India Stocks,INR,55,365.55,24.02,2026-06-22 GMT+0530,19:20:00,,,Buy,,,,
4481,Dynamic Cables Limited,DYCL,NSI,India Stocks,INR,27.5,0,0,2026-07-10 GMT+0530,20:18:00,,,Dividend,FIFO,,,
4482,Macpower Cnc Machines Ltd,MACPOWER,NSI,India Stocks,INR,,,,,,,,,,,,
4483,Macpower Cnc Machines Ltd,MACPOWER,NSI,India Stocks,INR,33,1217.1,47.67,2026-06-22 GMT+0530,19:24:00,,,Buy,,,,
4484,Sika Interplant Systems L,SIKA,NSI,India Stocks,INR,,,,,,,,,,,,
4485,Sika Interplant Systems L,SIKA,NSI,India Stocks,INR,34,1176.95,47.51,2026-06-22 GMT+0530,19:27:00,,,Buy,,,,
4486,Vedanta Aluminium Metal L,VAML,NSI,India Stocks,INR,,,,,,,,,,,,
4487,Vedanta Aluminium Metal L,VAML,NSI,India Stocks,INR,66,54.72,0,2026-04-15 GMT+0530,19:33:00,,,Buy,,,,
4488,Vedanta Aluminium Metal L,VAML,NSI,India Stocks,INR,119,458.2,64.57,2026-07-31 GMT+0530,13:58:00,,,Buy,,,,
4489,Vedanta Power Limited,VEDPOWER,NSI,India Stocks,INR,,,,,,,,,,,,
4490,Vedanta Power Limited,VEDPOWER,NSI,India Stocks,INR,66,93.6,0,2026-04-15 GMT+0530,19:35:00,,,Buy,,,,
4491,Vedanta Power Limited,VEDPOWER,NSI,India Stocks,INR,6,36.1,0.22,2026-07-22 GMT+0530,21:24:00,,,Buy,,,,
4492,Vedanta Power Limited,VEDPOWER,NSI,India Stocks,INR,72,33.35,17.83,2026-07-31 GMT+0530,13:59:00,,,Sell,FIFO,,,
4493,Vedanta Iron And Steel L,VISL,NSI,India Stocks,INR,,,,,,,,,,,,
4494,Vedanta Iron And Steel L,VISL,NSI,India Stocks,INR,66,51.97,0,2026-04-15 GMT+0530,19:37:00,,,Buy,,,,
4495,Vedanta Iron And Steel L,VISL,NSI,India Stocks,INR,66,30.23,17.41,2026-07-31 GMT+0530,14:01:00,,,Sell,FIFO,,,
4496,Vedanta Oil And Gas Ltd,VOGL,NSI,India Stocks,INR,,,,,,,,,,,,
4497,Vedanta Oil And Gas Ltd,VOGL,NSI,India Stocks,INR,66,164.47,0,2026-04-15 GMT+0530,19:37:00,,,Buy,,,,
4498,Vedanta Oil And Gas Ltd,VOGL,NSI,India Stocks,INR,1233,34.4,51.31,2026-06-22 GMT+0530,19:38:00,,,Buy,,,,
4499,Vedanta Oil And Gas Ltd,VOGL,NSI,India Stocks,INR,79,33.41,2.74,2026-07-22 GMT+0530,21:26:00,,,Buy,,,,
4500,Vedanta Oil And Gas Ltd,VOGL,NSI,India Stocks,INR,1,33.55,0,2026-07-31 GMT+0530,14:02:00,,,Sell,FIFO,,,
4501,Vedanta Oil And Gas Ltd,VOGL,NSI,India Stocks,INR,1377,33.54,63.29,2026-07-31 GMT+0530,14:02:00,,,Sell,FIFO,,,
4502,Man Coat Metal & Ind Ltd,MANAKCOAT,NSI,India Stocks,INR,,,,,,,,,,,,
4503,Man Coat Metal & Ind Ltd,MANAKCOAT,NSI,India Stocks,INR,25,114.28,0,2026-07-01 GMT+0530,09:37:00,,,Buy,,,,
4504,Man Coat Metal & Ind Ltd,MANAKCOAT,NSI,India Stocks,INR,21,114.32,0,2026-07-01 GMT+0530,09:39:00,,,Buy,,,,
4505,Man Coat Metal & Ind Ltd,MANAKCOAT,NSI,India Stocks,INR,89,114.31,23.75,2026-07-01 GMT+0530,09:39:00,,,Buy,,,,
4506,Man Coat Metal & Ind Ltd,MANAKCOAT,NSI,India Stocks,INR,40,114.33,0,2026-07-01 GMT+0530,09:40:00,,,Buy,,,,
4507,Sharda Motor Inds Ltd,SHARDAMOTR,NSI,India Stocks,INR,,,,,,,,,,,,
4508,Sharda Motor Inds Ltd,SHARDAMOTR,NSI,India Stocks,INR,1,873.4,0,2026-07-01 GMT+0530,09:42:00,,,Buy,,,,
4509,Sharda Motor Inds Ltd,SHARDAMOTR,NSI,India Stocks,INR,1,871.05,0,2026-07-01 GMT+0530,09:43:00,,,Buy,,,,
