Portfolio Name,Symbol,ISIN,Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction Price,Price,Date
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2025-03-21,Purchase,199972,237.6,87,2295.8,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2025-10-24,Dividend,174,0,0,0,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2025-10-29,Purchase,6952.23,8.23,2,3472,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2025-12-05,Sale,-234894,281.73,-82,2868,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2025-12-05,Sale,-20090,0,-7,2870,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-02-03,Purchase,93020.4,110.39,30,3097,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-03-12,Sale,-79474.1,97.89,-30,2652.4,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-03-24,Purchase,6169.6,0,2,3084.8,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-03-24,Purchase,148264,183.54,48,3085,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-04-15,Purchase,61092.3,72.3,18,3390,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-05-20,Purchase,33336.6,57.22,11,3025.4,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-05-20,Purchase,15127.5,0,5,3025.5,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-05-22,Purchase,3053.06,3.16,1,3049.9,2717,2026-08-07
Pai,WAAREEENER,INE377N01017,Waaree Energies Limited,2026-07-22,Purchase,32285.1,39.89,12,2687.1,2717,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2024-09-05,Purchase,20978,0,210,99.9,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2024-09-05,Purchase,48034.5,82.46,480,99.9,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2024-10-07,Purchase,2936.44,3.04,30,97.78,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2024-11-12,Purchase,1358.51,1.41,10,135.71,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-01-16,Purchase,13046.3,15.52,80,162.89,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-02-12,Purchase,6436.42,7.67,50,128.58,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-03-12,Purchase,8334.64,9.64,90,92.5,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-03-19,Purchase,53028.6,62.95,580,91.32,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-06-30,Purchase,7922.01,9.21,60,131.88,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-08-29,Purchase,3975.62,5.12,30,132.35,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-09-29,Purchase,1265.91,1.31,10,126.46,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-10-29,Purchase,6001.61,7.11,50,119.89,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-12-01,Sale,-10064.6,0,-98,102.7,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-12-01,Sale,-56635.2,0,-552,102.6,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-12-01,Sale,-105534,195.6,-1030,102.65,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-12-17,Purchase,12829,0,151,84.96,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-12-17,Purchase,24174.5,42.97,284,84.97,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2025-12-19,Sale,-35487.3,52.21,-435,81.7,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2026-03-24,Purchase,19097.2,0,258,74.02,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2026-03-24,Purchase,10734.4,0,145,74.03,96.38,2026-08-07
Pai,WEBELSOLAR,INE855C01015,Websol Energy System Limited,2026-03-24,Purchase,44290.3,88.4,597,74.04,96.38,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2023-05-03,Purchase,1758.3,0,6,293.05,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2023-05-12,Purchase,900.75,0,3,300.25,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2023-07-13,Purchase,1866.3,0,3,622.1,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2023-09-08,Dividend,2.4,0,0,0,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2023-09-12,Purchase,2382,0,3,794,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2023-10-12,Purchase,734,0,1,734,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2024-09-06,Dividend,16,0,0,0,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-03-03,Sale,-1011.65,0,-1,1011.65,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-03-03,Sale,-13121.1,32.26,-13,1011.8,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-03-03,Sale,-2023.7,0,-2,1011.85,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-03-24,Purchase,73752.8,87.76,50,1473.3,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-08-14,Dividend,100,0,0,0,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-10-20,Sale,-46697.3,86.72,-34,1376,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-10-20,Sale,-11009.6,0,-8,1376.2,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2025-10-20,Sale,-11008.8,0,-8,1376.1,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2026-02-10,Purchase,16111.2,0,12,1342.6,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2026-02-10,Purchase,38938.3,0,29,1342.7,1721.1,2026-08-07
Pai,ZENTEC,INE251B01027,Zen Technologies Limited,2026-02-10,Purchase,45788.3,119.49,34,1343.2,1721.1,2026-08-07
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2023-10-23,Purchase,2910.3,0,6,485.05,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2023-11-13,Purchase,978.9,0,2,489.45,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2023-12-01,Sale,-4280,0,-8,535,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2024-01-02,Purchase,6525.75,0,11,593.25,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2024-01-12,Purchase,1144.6,0,2,572.3,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2024-02-01,Sale,-7411.95,0,-13,570.15,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2026-04-20,Purchase,49360.5,58.54,83,594,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2026-06-11,Sale,-36296.8,53.81,-82,443.3,452.8,2026-06-12
Pai,ZENSARTECH,INE520A01027,Zensar Technologies Limited,2026-06-11,Sale,-443.5,0,-1,443.5,452.8,2026-06-12
Pai,ZYDUSLIFE,INE010B01027,Zydus Lifesciences Limited,2024-04-01,Purchase,24020.4,0,24,1000.85,1114.2,2026-08-07
Pai,ZYDUSLIFE,INE010B01027,Zydus Lifesciences Limited,2024-04-12,Purchase,2954.1,0,3,984.7,1114.2,2026-08-07
Pai,ZYDUSLIFE,INE010B01027,Zydus Lifesciences Limited,2024-05-03,Sale,-19623,0,-20,981.15,1114.2,2026-08-07
Pai,ZYDUSLIFE,INE010B01027,Zydus Lifesciences Limited,2024-05-03,Sale,-6869.8,0,-7,981.4,1114.2,2026-08-07
Pai,ZYDUSLIFE,INE010B01027,Zydus Lifesciences Limited,2024-06-03,Purchase,58596,0,57,1028,1114.2,2026-08-07
Pai,ZYDUSLIFE,INE010B01027,Zydus Lifesciences Limited,2024-07-12,Purchase,1166.36,1.21,1,1165.15,1114.2,2026-08-07
